Year_of_Death,County_of_Residence,Age,Marital_Status,Total_Deaths_marital,age_cat,marital_cat,Description
2014,Calaveras,10 - 14 years,Never Married,0,4,3,rural
2014,Calaveras,10 - 14 years,Divorced,0,4,1,rural
2014,Calaveras,10 - 14 years,Married (including SRDP),0,4,2,rural
2014,Calaveras,10 - 14 years,Unknown,0,4,4,rural
2014,Calaveras,10 - 14 years,Widowed,0,4,5,rural
2014,Calaveras,15 - 19 years,Unknown,0,5,4,rural
2014,Calaveras,15 - 19 years,Divorced,0,5,1,rural
2014,Calaveras,15 - 19 years,Never Married,6,5,3,rural
2014,Calaveras,15 - 19 years,Widowed,0,5,5,rural
2014,Calaveras,15 - 19 years,Married (including SRDP),0,5,2,rural
2014,Calaveras,20 - 24 years,Unknown,0,6,4,rural
2014,Calaveras,20 - 24 years,Divorced,0,6,1,rural
2014,Calaveras,20 - 24 years,Married (including SRDP),0,6,2,rural
2014,Calaveras,20 - 24 years,Widowed,6,6,5,rural
2014,Calaveras,20 - 24 years,Never Married,6,6,3,rural
2014,Calaveras,25 - 29 years,Unknown,0,7,4,rural
2014,Calaveras,25 - 29 years,Married (including SRDP),0,7,2,rural
2014,Calaveras,25 - 29 years,Divorced,0,7,1,rural
2014,Calaveras,25 - 29 years,Widowed,0,7,5,rural
2014,Calaveras,25 - 29 years,Never Married,6,7,3,rural
2014,Calaveras,30 - 34 years,Married (including SRDP),0,8,2,rural
2014,Calaveras,30 - 34 years,Never Married,0,8,3,rural
2014,Calaveras,30 - 34 years,Divorced,6,8,1,rural
2014,Calaveras,30 - 34 years,Widowed,0,8,5,rural
2014,Calaveras,30 - 34 years,Unknown,0,8,4,rural
2014,Calaveras,35 - 39 years,Unknown,0,9,4,rural
2014,Calaveras,35 - 39 years,Divorced,0,9,1,rural
2014,Calaveras,35 - 39 years,Widowed,0,9,5,rural
2014,Calaveras,35 - 39 years,Never Married,0,9,3,rural
2014,Calaveras,35 - 39 years,Married (including SRDP),6,9,2,rural
2014,Calaveras,40 - 44 years,Divorced,6,10,1,rural
2014,Calaveras,40 - 44 years,Widowed,0,10,5,rural
2014,Calaveras,40 - 44 years,Married (including SRDP),6,10,2,rural
2014,Calaveras,40 - 44 years,Never Married,6,10,3,rural
2014,Calaveras,40 - 44 years,Unknown,0,10,4,rural
2014,Calaveras,45 - 49 years,Never Married,6,11,3,rural
2014,Calaveras,45 - 49 years,Divorced,6,11,1,rural
2014,Calaveras,45 - 49 years,Widowed,0,11,5,rural
2014,Calaveras,45 - 49 years,Married (including SRDP),6,11,2,rural
2014,Calaveras,45 - 49 years,Unknown,0,11,4,rural
2014,Calaveras,50 - 54 years,Married (including SRDP),6,12,2,rural
2014,Calaveras,50 - 54 years,Divorced,6,12,1,rural
2014,Calaveras,50 - 54 years,Unknown,0,12,4,rural
2014,Calaveras,50 - 54 years,Never Married,6,12,3,rural
2014,Calaveras,50 - 54 years,Widowed,6,12,5,rural
2014,Calaveras,55 - 59 years,Unknown,0,13,4,rural
2014,Calaveras,55 - 59 years,Widowed,0,13,5,rural
2014,Calaveras,55 - 59 years,Never Married,6,13,3,rural
2014,Calaveras,55 - 59 years,Divorced,11,13,1,rural
2014,Calaveras,55 - 59 years,Married (including SRDP),24,13,2,rural
2014,Calaveras,60 - 64 years,Married (including SRDP),17,14,2,rural
2014,Calaveras,60 - 64 years,Divorced,13,14,1,rural
2014,Calaveras,60 - 64 years,Never Married,6,14,3,rural
2014,Calaveras,60 - 64 years,Unknown,0,14,4,rural
2014,Calaveras,60 - 64 years,Widowed,6,14,5,rural
2014,Calaveras,65 - 69 years,Unknown,6,15,4,rural
2014,Calaveras,65 - 69 years,Divorced,14,15,1,rural
2014,Calaveras,65 - 69 years,Married (including SRDP),22,15,2,rural
2014,Calaveras,65 - 69 years,Widowed,6,15,5,rural
2014,Calaveras,65 - 69 years,Never Married,6,15,3,rural
2014,Calaveras,70 - 74 years,Divorced,6,16,1,rural
2014,Calaveras,70 - 74 years,Never Married,6,16,3,rural
2014,Calaveras,70 - 74 years,Unknown,6,16,4,rural
2014,Calaveras,70 - 74 years,Widowed,6,16,5,rural
2014,Calaveras,70 - 74 years,Married (including SRDP),44,16,2,rural
2014,Calaveras,75 - 79 years,Married (including SRDP),41,17,2,rural
2014,Calaveras,75 - 79 years,Unknown,0,17,4,rural
2014,Calaveras,75 - 79 years,Widowed,20,17,5,rural
2014,Calaveras,75 - 79 years,Divorced,6,17,1,rural
2014,Calaveras,75 - 79 years,Never Married,6,17,3,rural
2014,Calaveras,80 - 84 years,Unknown,0,18,4,rural
2014,Calaveras,80 - 84 years,Widowed,23,18,5,rural
2014,Calaveras,80 - 84 years,Never Married,6,18,3,rural
2014,Calaveras,80 - 84 years,Married (including SRDP),43,18,2,rural
2014,Calaveras,80 - 84 years,Divorced,6,18,1,rural
2014,Calaveras,85 - 89 years,Never Married,6,19,3,rural
2014,Calaveras,85 - 89 years,Divorced,6,19,1,rural
2014,Calaveras,85 - 89 years,Married (including SRDP),31,19,2,rural
2014,Calaveras,85 - 89 years,Unknown,0,19,4,rural
2014,Calaveras,85 - 89 years,Widowed,37,19,5,rural
2014,Calaveras,90 - 94 years,Married (including SRDP),17,20,2,rural
2014,Calaveras,90 - 94 years,Never Married,6,20,3,rural
2014,Calaveras,90 - 94 years,Divorced,6,20,1,rural
2014,Calaveras,90 - 94 years,Widowed,31,20,5,rural
2014,Calaveras,90 - 94 years,Unknown,0,20,4,rural
2014,Calaveras,95 - 99 years,Unknown,0,21,4,rural
2014,Calaveras,95 - 99 years,Married (including SRDP),6,21,2,rural
2014,Calaveras,95 - 99 years,Never Married,0,21,3,rural
2014,Calaveras,95 - 99 years,Widowed,16,21,5,rural
2014,Calaveras,95 - 99 years,Divorced,6,21,1,rural
2014,Calaveras,100 years and over,Unknown,0,22,4,rural
2014,Calaveras,100 years and over,Divorced,0,22,1,rural
2014,Calaveras,100 years and over,Married (including SRDP),0,22,2,rural
2014,Calaveras,100 years and over,Widowed,6,22,5,rural
2014,Calaveras,100 years and over,Never Married,0,22,3,rural
2014,Colusa,Less than 1 year,Widowed,0,1,5,rural
2014,Colusa,Less than 1 year,Never Married,0,1,3,rural
2014,Colusa,Less than 1 year,Divorced,0,1,1,rural
2014,Colusa,Less than 1 year,Unknown,0,1,4,rural
2014,Colusa,Less than 1 year,Married (including SRDP),0,1,2,rural
2014,Colusa,1 - 4 years,Unknown,0,2,4,rural
2014,Colusa,1 - 4 years,Never Married,0,2,3,rural
2014,Colusa,1 - 4 years,Widowed,0,2,5,rural
2014,Colusa,1 - 4 years,Married (including SRDP),0,2,2,rural
2014,Colusa,1 - 4 years,Divorced,0,2,1,rural
2014,Colusa,5 - 9 years,Unknown,0,3,4,rural
2014,Colusa,5 - 9 years,Widowed,0,3,5,rural
2014,Colusa,5 - 9 years,Married (including SRDP),0,3,2,rural
2014,Colusa,5 - 9 years,Never Married,6,3,3,rural
2014,Colusa,5 - 9 years,Divorced,0,3,1,rural
2014,Colusa,10 - 14 years,Married (including SRDP),0,4,2,rural
2014,Colusa,10 - 14 years,Never Married,0,4,3,rural
2014,Colusa,10 - 14 years,Unknown,0,4,4,rural
2014,Colusa,10 - 14 years,Widowed,0,4,5,rural
2014,Colusa,10 - 14 years,Divorced,0,4,1,rural
2014,Colusa,15 - 19 years,Married (including SRDP),0,5,2,rural
2014,Colusa,15 - 19 years,Unknown,0,5,4,rural
2014,Colusa,15 - 19 years,Divorced,0,5,1,rural
2014,Colusa,15 - 19 years,Widowed,0,5,5,rural
2014,Colusa,15 - 19 years,Never Married,6,5,3,rural
2014,Colusa,20 - 24 years,Never Married,6,6,3,rural
2014,Colusa,20 - 24 years,Married (including SRDP),0,6,2,rural
2014,Colusa,20 - 24 years,Widowed,0,6,5,rural
2014,Colusa,20 - 24 years,Divorced,0,6,1,rural
2014,Colusa,20 - 24 years,Unknown,0,6,4,rural
2014,Colusa,25 - 29 years,Unknown,0,7,4,rural
2014,Colusa,25 - 29 years,Widowed,0,7,5,rural
2014,Colusa,25 - 29 years,Never Married,6,7,3,rural
2014,Colusa,25 - 29 years,Divorced,0,7,1,rural
2014,Colusa,25 - 29 years,Married (including SRDP),6,7,2,rural
2014,Colusa,30 - 34 years,Unknown,0,8,4,rural
2014,Colusa,30 - 34 years,Never Married,6,8,3,rural
2014,Colusa,30 - 34 years,Divorced,0,8,1,rural
2014,Colusa,30 - 34 years,Widowed,0,8,5,rural
2014,Colusa,30 - 34 years,Married (including SRDP),0,8,2,rural
2014,Colusa,35 - 39 years,Widowed,0,9,5,rural
2014,Colusa,35 - 39 years,Never Married,0,9,3,rural
2014,Colusa,35 - 39 years,Divorced,0,9,1,rural
2014,Colusa,35 - 39 years,Unknown,0,9,4,rural
2014,Colusa,35 - 39 years,Married (including SRDP),6,9,2,rural
2014,Colusa,40 - 44 years,Married (including SRDP),6,10,2,rural
2014,Colusa,40 - 44 years,Divorced,0,10,1,rural
2014,Colusa,40 - 44 years,Unknown,0,10,4,rural
2014,Colusa,40 - 44 years,Widowed,0,10,5,rural
2014,Colusa,40 - 44 years,Never Married,6,10,3,rural
2014,Colusa,45 - 49 years,Married (including SRDP),6,11,2,rural
2014,Colusa,45 - 49 years,Divorced,0,11,1,rural
2014,Colusa,45 - 49 years,Unknown,0,11,4,rural
2014,Colusa,45 - 49 years,Never Married,0,11,3,rural
2014,Colusa,45 - 49 years,Widowed,6,11,5,rural
2014,Colusa,50 - 54 years,Divorced,6,12,1,rural
2014,Colusa,50 - 54 years,Unknown,0,12,4,rural
2014,Colusa,50 - 54 years,Married (including SRDP),6,12,2,rural
2014,Colusa,50 - 54 years,Never Married,6,12,3,rural
2014,Colusa,50 - 54 years,Widowed,0,12,5,rural
2014,Colusa,55 - 59 years,Never Married,6,13,3,rural
2014,Colusa,55 - 59 years,Unknown,0,13,4,rural
2014,Colusa,55 - 59 years,Widowed,0,13,5,rural
2014,Colusa,55 - 59 years,Divorced,6,13,1,rural
2014,Colusa,55 - 59 years,Married (including SRDP),6,13,2,rural
2014,Colusa,60 - 64 years,Married (including SRDP),6,14,2,rural
2014,Colusa,60 - 64 years,Never Married,6,14,3,rural
2014,Colusa,60 - 64 years,Divorced,6,14,1,rural
2014,Colusa,60 - 64 years,Widowed,0,14,5,rural
2014,Colusa,60 - 64 years,Unknown,0,14,4,rural
2014,Colusa,65 - 69 years,Divorced,6,15,1,rural
2014,Colusa,65 - 69 years,Widowed,6,15,5,rural
2014,Colusa,65 - 69 years,Unknown,0,15,4,rural
2014,Colusa,65 - 69 years,Never Married,0,15,3,rural
2014,Colusa,65 - 69 years,Married (including SRDP),6,15,2,rural
2014,Colusa,70 - 74 years,Widowed,6,16,5,rural
2014,Colusa,70 - 74 years,Never Married,0,16,3,rural
2014,Colusa,70 - 74 years,Unknown,0,16,4,rural
2014,Colusa,70 - 74 years,Divorced,0,16,1,rural
2014,Colusa,70 - 74 years,Married (including SRDP),6,16,2,rural
2014,Colusa,75 - 79 years,Married (including SRDP),6,17,2,rural
2014,Colusa,75 - 79 years,Unknown,0,17,4,rural
2014,Colusa,75 - 79 years,Divorced,6,17,1,rural
2014,Colusa,75 - 79 years,Never Married,6,17,3,rural
2014,Colusa,75 - 79 years,Widowed,6,17,5,rural
2014,Colusa,80 - 84 years,Married (including SRDP),6,18,2,rural
2014,Colusa,80 - 84 years,Widowed,6,18,5,rural
2014,Colusa,80 - 84 years,Never Married,0,18,3,rural
2014,Colusa,80 - 84 years,Unknown,0,18,4,rural
2014,Colusa,80 - 84 years,Divorced,0,18,1,rural
2014,Colusa,85 - 89 years,Divorced,0,19,1,rural
2014,Colusa,85 - 89 years,Married (including SRDP),13,19,2,rural
2014,Colusa,85 - 89 years,Never Married,0,19,3,rural
2014,Colusa,85 - 89 years,Widowed,6,19,5,rural
2014,Colusa,85 - 89 years,Unknown,0,19,4,rural
2014,Colusa,90 - 94 years,Divorced,6,20,1,rural
2014,Colusa,90 - 94 years,Widowed,6,20,5,rural
2014,Colusa,90 - 94 years,Never Married,0,20,3,rural
2014,Colusa,90 - 94 years,Unknown,0,20,4,rural
2014,Colusa,90 - 94 years,Married (including SRDP),6,20,2,rural
2014,Colusa,95 - 99 years,Married (including SRDP),0,21,2,rural
2014,Colusa,95 - 99 years,Divorced,0,21,1,rural
2014,Colusa,95 - 99 years,Unknown,0,21,4,rural
2014,Colusa,95 - 99 years,Widowed,6,21,5,rural
2014,Colusa,95 - 99 years,Never Married,0,21,3,rural
2014,Colusa,100 years and over,Divorced,0,22,1,rural
2014,Colusa,100 years and over,Unknown,0,22,4,rural
2014,Colusa,100 years and over,Never Married,0,22,3,rural
2014,Colusa,100 years and over,Widowed,6,22,5,rural
2014,Colusa,100 years and over,Married (including SRDP),0,22,2,rural
2014,Contra Costa,Less than 1 year,Unknown,0,1,4,urban
2014,Contra Costa,Less than 1 year,Divorced,0,1,1,urban
2014,Contra Costa,Less than 1 year,Widowed,0,1,5,urban
2014,Contra Costa,Less than 1 year,Never Married,48,1,3,urban
2014,Contra Costa,Less than 1 year,Married (including SRDP),0,1,2,urban
2014,Contra Costa,1 - 4 years,Divorced,0,2,1,urban
2014,Contra Costa,1 - 4 years,Never Married,6,2,3,urban
2014,Contra Costa,1 - 4 years,Widowed,0,2,5,urban
2014,Contra Costa,1 - 4 years,Married (including SRDP),0,2,2,urban
2014,Contra Costa,1 - 4 years,Unknown,0,2,4,urban
2014,Contra Costa,5 - 9 years,Widowed,0,3,5,urban
2014,Contra Costa,5 - 9 years,Divorced,0,3,1,urban
2014,Contra Costa,5 - 9 years,Married (including SRDP),0,3,2,urban
2014,Contra Costa,5 - 9 years,Never Married,6,3,3,urban
2014,Contra Costa,5 - 9 years,Unknown,0,3,4,urban
2014,Contra Costa,10 - 14 years,Divorced,0,4,1,urban
2014,Contra Costa,10 - 14 years,Married (including SRDP),0,4,2,urban
2014,Contra Costa,10 - 14 years,Widowed,0,4,5,urban
2014,Contra Costa,10 - 14 years,Unknown,0,4,4,urban
2014,Contra Costa,10 - 14 years,Never Married,6,4,3,urban
2014,Contra Costa,15 - 19 years,Never Married,30,5,3,urban
2014,Contra Costa,15 - 19 years,Married (including SRDP),0,5,2,urban
2014,Contra Costa,15 - 19 years,Divorced,0,5,1,urban
2014,Contra Costa,15 - 19 years,Unknown,0,5,4,urban
2014,Contra Costa,15 - 19 years,Widowed,0,5,5,urban
2014,Contra Costa,20 - 24 years,Unknown,0,6,4,urban
2014,Contra Costa,20 - 24 years,Married (including SRDP),6,6,2,urban
2014,Contra Costa,20 - 24 years,Divorced,0,6,1,urban
2014,Contra Costa,20 - 24 years,Widowed,0,6,5,urban
2014,Contra Costa,20 - 24 years,Never Married,65,6,3,urban
2014,Contra Costa,25 - 29 years,Unknown,6,7,4,urban
2014,Contra Costa,25 - 29 years,Widowed,0,7,5,urban
2014,Contra Costa,25 - 29 years,Never Married,47,7,3,urban
2014,Contra Costa,25 - 29 years,Married (including SRDP),6,7,2,urban
2014,Contra Costa,25 - 29 years,Divorced,0,7,1,urban
2014,Contra Costa,30 - 34 years,Widowed,0,8,5,urban
2014,Contra Costa,30 - 34 years,Unknown,0,8,4,urban
2014,Contra Costa,30 - 34 years,Divorced,6,8,1,urban
2014,Contra Costa,30 - 34 years,Never Married,45,8,3,urban
2014,Contra Costa,30 - 34 years,Married (including SRDP),20,8,2,urban
2014,Contra Costa,35 - 39 years,Divorced,6,9,1,urban
2014,Contra Costa,35 - 39 years,Unknown,6,9,4,urban
2014,Contra Costa,35 - 39 years,Married (including SRDP),14,9,2,urban
2014,Contra Costa,35 - 39 years,Never Married,35,9,3,urban
2014,Contra Costa,35 - 39 years,Widowed,0,9,5,urban
2014,Contra Costa,40 - 44 years,Never Married,38,10,3,urban
2014,Contra Costa,40 - 44 years,Widowed,6,10,5,urban
2014,Contra Costa,40 - 44 years,Divorced,21,10,1,urban
2014,Contra Costa,40 - 44 years,Married (including SRDP),48,10,2,urban
2014,Contra Costa,40 - 44 years,Unknown,6,10,4,urban
2014,Contra Costa,45 - 49 years,Divorced,41,11,1,urban
2014,Contra Costa,45 - 49 years,Unknown,0,11,4,urban
2014,Contra Costa,45 - 49 years,Widowed,6,11,5,urban
2014,Contra Costa,45 - 49 years,Never Married,47,11,3,urban
2014,Contra Costa,45 - 49 years,Married (including SRDP),69,11,2,urban
2014,Contra Costa,50 - 54 years,Widowed,6,12,5,urban
2014,Contra Costa,50 - 54 years,Divorced,59,12,1,urban
2014,Contra Costa,50 - 54 years,Unknown,6,12,4,urban
2014,Contra Costa,50 - 54 years,Married (including SRDP),133,12,2,urban
2014,Contra Costa,50 - 54 years,Never Married,90,12,3,urban
2014,Contra Costa,55 - 59 years,Never Married,103,13,3,urban
2014,Contra Costa,55 - 59 years,Widowed,18,13,5,urban
2014,Contra Costa,55 - 59 years,Unknown,6,13,4,urban
2014,Contra Costa,55 - 59 years,Married (including SRDP),169,13,2,urban
2014,Contra Costa,55 - 59 years,Divorced,102,13,1,urban
2014,Contra Costa,60 - 64 years,Unknown,6,14,4,urban
2014,Contra Costa,60 - 64 years,Married (including SRDP),224,14,2,urban
2014,Contra Costa,60 - 64 years,Widowed,33,14,5,urban
2014,Contra Costa,60 - 64 years,Never Married,87,14,3,urban
2014,Contra Costa,60 - 64 years,Divorced,128,14,1,urban
2014,Contra Costa,65 - 69 years,Divorced,155,15,1,urban
2014,Contra Costa,65 - 69 years,Never Married,69,15,3,urban
2014,Contra Costa,65 - 69 years,Unknown,6,15,4,urban
2014,Contra Costa,65 - 69 years,Married (including SRDP),293,15,2,urban
2014,Contra Costa,65 - 69 years,Widowed,55,15,5,urban
2014,Contra Costa,70 - 74 years,Divorced,146,16,1,urban
2014,Contra Costa,70 - 74 years,Widowed,118,16,5,urban
2014,Contra Costa,70 - 74 years,Never Married,45,16,3,urban
2014,Contra Costa,70 - 74 years,Married (including SRDP),302,16,2,urban
2014,Contra Costa,70 - 74 years,Unknown,6,16,4,urban
2014,Contra Costa,75 - 79 years,Married (including SRDP),354,17,2,urban
2014,Contra Costa,75 - 79 years,Widowed,205,17,5,urban
2014,Contra Costa,75 - 79 years,Unknown,6,17,4,urban
2014,Contra Costa,75 - 79 years,Divorced,149,17,1,urban
2014,Contra Costa,75 - 79 years,Never Married,37,17,3,urban
2014,Contra Costa,80 - 84 years,Married (including SRDP),406,18,2,urban
2014,Contra Costa,80 - 84 years,Widowed,369,18,5,urban
2014,Contra Costa,80 - 84 years,Divorced,127,18,1,urban
2014,Contra Costa,80 - 84 years,Unknown,6,18,4,urban
2014,Contra Costa,80 - 84 years,Never Married,40,18,3,urban
2014,Contra Costa,85 - 89 years,Never Married,35,19,3,urban
2014,Contra Costa,85 - 89 years,Unknown,6,19,4,urban
2014,Contra Costa,85 - 89 years,Married (including SRDP),377,19,2,urban
2014,Contra Costa,85 - 89 years,Widowed,572,19,5,urban
2014,Contra Costa,85 - 89 years,Divorced,114,19,1,urban
2014,Contra Costa,90 - 94 years,Never Married,25,20,3,urban
2014,Contra Costa,90 - 94 years,Divorced,72,20,1,urban
2014,Contra Costa,90 - 94 years,Married (including SRDP),250,20,2,urban
2014,Contra Costa,90 - 94 years,Unknown,6,20,4,urban
2014,Contra Costa,90 - 94 years,Widowed,734,20,5,urban
2014,Contra Costa,95 - 99 years,Divorced,27,21,1,urban
2014,Contra Costa,95 - 99 years,Never Married,6,21,3,urban
2014,Contra Costa,95 - 99 years,Widowed,319,21,5,urban
2014,Contra Costa,95 - 99 years,Unknown,6,21,4,urban
2014,Contra Costa,95 - 99 years,Married (including SRDP),51,21,2,urban
2014,Contra Costa,100 years and over,Unknown,0,22,4,urban
2014,Contra Costa,100 years and over,Widowed,98,22,5,urban
2014,Contra Costa,100 years and over,Never Married,6,22,3,urban
2014,Contra Costa,100 years and over,Married (including SRDP),6,22,2,urban
2014,Contra Costa,100 years and over,Divorced,6,22,1,urban
2014,Del Norte,Less than 1 year,Never Married,6,1,3,rural
2014,Del Norte,Less than 1 year,Widowed,0,1,5,rural
2014,Del Norte,Less than 1 year,Divorced,0,1,1,rural
2014,Del Norte,Less than 1 year,Married (including SRDP),0,1,2,rural
2014,Del Norte,Less than 1 year,Unknown,0,1,4,rural
2014,Del Norte,1 - 4 years,Unknown,0,2,4,rural
2014,Del Norte,1 - 4 years,Divorced,0,2,1,rural
2014,Del Norte,1 - 4 years,Married (including SRDP),0,2,2,rural
2014,Del Norte,1 - 4 years,Widowed,0,2,5,rural
2014,Del Norte,1 - 4 years,Never Married,0,2,3,rural
2014,Del Norte,5 - 9 years,Divorced,0,3,1,rural
2014,Del Norte,5 - 9 years,Widowed,0,3,5,rural
2014,Del Norte,5 - 9 years,Unknown,0,3,4,rural
2014,Del Norte,5 - 9 years,Married (including SRDP),0,3,2,rural
2014,Del Norte,5 - 9 years,Never Married,0,3,3,rural
2014,Del Norte,10 - 14 years,Divorced,0,4,1,rural
2014,Del Norte,10 - 14 years,Married (including SRDP),0,4,2,rural
2014,Del Norte,10 - 14 years,Never Married,6,4,3,rural
2014,Del Norte,10 - 14 years,Widowed,0,4,5,rural
2014,Del Norte,10 - 14 years,Unknown,0,4,4,rural
2014,Del Norte,15 - 19 years,Married (including SRDP),0,5,2,rural
2014,Del Norte,15 - 19 years,Widowed,0,5,5,rural
2014,Del Norte,15 - 19 years,Never Married,0,5,3,rural
2014,Del Norte,15 - 19 years,Divorced,0,5,1,rural
2014,Del Norte,15 - 19 years,Unknown,0,5,4,rural
2014,Del Norte,20 - 24 years,Divorced,6,6,1,rural
2014,Del Norte,20 - 24 years,Widowed,0,6,5,rural
2014,Del Norte,20 - 24 years,Unknown,0,6,4,rural
2014,Del Norte,20 - 24 years,Married (including SRDP),0,6,2,rural
2014,Del Norte,20 - 24 years,Never Married,0,6,3,rural
2014,Del Norte,25 - 29 years,Never Married,6,7,3,rural
2014,Del Norte,25 - 29 years,Married (including SRDP),6,7,2,rural
2014,Del Norte,25 - 29 years,Unknown,6,7,4,rural
2014,Del Norte,25 - 29 years,Divorced,0,7,1,rural
2014,Del Norte,25 - 29 years,Widowed,0,7,5,rural
2014,Del Norte,30 - 34 years,Married (including SRDP),6,8,2,rural
2014,Del Norte,30 - 34 years,Divorced,6,8,1,rural
2014,Del Norte,30 - 34 years,Widowed,0,8,5,rural
2014,Del Norte,30 - 34 years,Unknown,0,8,4,rural
2014,Del Norte,30 - 34 years,Never Married,6,8,3,rural
2014,Del Norte,35 - 39 years,Married (including SRDP),6,9,2,rural
2014,Del Norte,35 - 39 years,Unknown,0,9,4,rural
2014,Del Norte,35 - 39 years,Widowed,0,9,5,rural
2014,Del Norte,35 - 39 years,Never Married,6,9,3,rural
2014,Del Norte,35 - 39 years,Divorced,0,9,1,rural
2014,Del Norte,40 - 44 years,Never Married,0,10,3,rural
2014,Del Norte,40 - 44 years,Divorced,0,10,1,rural
2014,Del Norte,40 - 44 years,Unknown,0,10,4,rural
2014,Del Norte,40 - 44 years,Married (including SRDP),6,10,2,rural
2014,Del Norte,40 - 44 years,Widowed,0,10,5,rural
2014,Del Norte,45 - 49 years,Widowed,6,11,5,rural
2014,Del Norte,45 - 49 years,Never Married,6,11,3,rural
2014,Del Norte,45 - 49 years,Unknown,0,11,4,rural
2014,Del Norte,45 - 49 years,Married (including SRDP),6,11,2,rural
2014,Del Norte,45 - 49 years,Divorced,0,11,1,rural
2014,Del Norte,50 - 54 years,Widowed,6,12,5,rural
2014,Del Norte,50 - 54 years,Divorced,6,12,1,rural
2014,Del Norte,50 - 54 years,Married (including SRDP),6,12,2,rural
2014,Del Norte,50 - 54 years,Unknown,0,12,4,rural
2014,Del Norte,50 - 54 years,Never Married,6,12,3,rural
2014,Del Norte,55 - 59 years,Married (including SRDP),6,13,2,rural
2014,Del Norte,55 - 59 years,Divorced,6,13,1,rural
2014,Del Norte,55 - 59 years,Unknown,6,13,4,rural
2014,Del Norte,55 - 59 years,Never Married,6,13,3,rural
2014,Del Norte,55 - 59 years,Widowed,0,13,5,rural
2014,Del Norte,60 - 64 years,Never Married,6,14,3,rural
2014,Del Norte,60 - 64 years,Divorced,6,14,1,rural
2014,Del Norte,60 - 64 years,Unknown,6,14,4,rural
